gene_symbol,meta_p_value,meta_log2FC,n_datasets,datasets,all_same_direction,n_up,n_down,meta_adj_p_value,-log10_meta_p
LARP4,0.03782912600969435,-0.3028707432390065,3,GSE55235;GSE12021;GSE55457,False,1,2,0.08757448826324946,1.4221736923723804
EFNA1,0.03801973015052462,-0.5985689120936684,3,GSE55235;GSE12021;GSE55457,True,0,3,0.08800141867279393,1.4199909699154467
EPHX1,0.03806975286911163,0.472670008390834,3,GSE55235;GSE12021;GSE55457,True,3,0,0.08810286984738455,1.419419942411519
MIR4683,0.03808279144380977,0.7415127290677487,3,GSE55235;GSE12021;GSE55457,False,1,2,0.08811871144292167,1.4192712256181483
DRAP1,0.038127004168790224,0.20704999045334324,3,GSE55235;GSE12021;GSE55457,True,3,0,0.08820666915667436,1.4187673180957947
NQO1,0.03814083167508342,0.5852692000515777,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0882243136194256,1.418609841233341
BUD31,0.03816972528466922,0.3330387314576287,3,GSE55235;GSE12021;GSE55457,True,3,0,0.08827401244250939,1.4182809657459914
SEH1L,0.03817693602028216,-0.6708146410445481,3,GSE55235;GSE12021;GSE55457,True,0,3,0.08827401244250939,1.4181989298679858
LRPPRC,0.038180930037335026,-0.30838002847922114,3,GSE55235;GSE12021;GSE55457,True,0,3,0.08827401244250939,1.4181534969700322
VWA9,0.03819813839553465,0.17667773335449366,3,GSE55235;GSE12021;GSE55457,True,3,0,0.08829944973057141,1.4179578021209458
SLC35F2,0.038215747866499505,-0.39834920869613005,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0883103278998439,1.4177576370310976
NAV3,0.038219266081557124,0.8350991229966418,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0883103278998439,1.4177176568882852
ARFRP1,0.038221464661740145,-0.1526252779487681,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0883103278998439,1.417692674624707
SEC14L3,0.03826838927110199,-0.42096670820442555,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0884043907370091,1.4171598169862083
216141_at,0.038303387586136495,-0.5648274324289793,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0884572418724177,1.4167628149372111
C5AR1,0.03830370165701191,-0.6669140451719109,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0884572418724177,1.4167592539287073
GRAMD1C,0.03832083243677442,-0.40410129004452416,3,GSE55235;GSE12021;GSE55457,False,1,2,0.08847322185885317,1.4165650653875697
DMP1,0.03833085733953734,0.9790120996719486,3,GSE55235;GSE12021;GSE55457,True,3,0,0.08847322185885317,1.4164514668488009
211645_x_at,0.038332891219800436,2.6858836035371634,3,GSE55235;GSE12021;GSE55457,True,3,0,0.08847322185885317,1.4164284232853979
GADD45G,0.038337379991960074,-0.3670420571827662,3,GSE55235;GSE12021;GSE55457,True,0,3,0.08847322185885317,1.4163775704854566
PTMS,0.03834171253736918,-0.3992138610010613,3,GSE55235;GSE12021;GSE55457,True,0,3,0.08847322185885317,1.4163284932075781
CROCCP2,0.03841410892501884,0.019050974937248333,3,GSE55235;GSE12021;GSE55457,False,1,2,0.088625902673126,1.4155092364947788
213525_at,0.03851954804699287,-0.19880583724997744,3,GSE55235;GSE12021;GSE55457,False,1,2,0.08885475512526177,1.4143188171302798
PRELID3A,0.03857572248730312,-0.5052194460762315,3,GSE55235;GSE12021;GSE55457,False,1,2,0.08896991077149438,1.4136859312580574
GTF2H1,0.03858987651285806,0.0655990005688593,3,GSE55235;GSE12021;GSE55457,False,2,1,0.08898813014990996,1.4135266111635123
MYO10,0.03864660746385973,-0.4016064449637253,3,GSE55235;GSE12021;GSE55457,True,0,3,0.08910184593886057,1.4128886239808918
LOC100506123,0.0386517144457863,-0.35624535280866737,3,GSE55235;GSE12021;GSE55457,False,1,2,0.08910184593886057,1.4128312376361867
OR10H2,0.038675692413507434,-0.2573610871193417,3,GSE55235;GSE12021;GSE55457,False,1,2,0.08914267805919063,1.4125619023558442
ARPP21,0.0386892863502829,0.5055520427293355,3,GSE55235;GSE12021;GSE55457,False,2,1,0.0891593623973219,1.4124092810565425
FUT4,0.03869546407108959,0.10682638106512009,3,GSE55235;GSE12021;GSE55457,False,2,1,0.0891593623973219,1.4123399405198562
CHD1L,0.03874526527857769,0.10809138583326043,3,GSE55235;GSE12021;GSE55457,False,2,1,0.08925965582636065,1.4117813612614376
KRT10,0.03876547371494321,0.26361652154846676,3,GSE55235;GSE12021;GSE55457,True,3,0,0.08929175328091501,1.4115549045739062
MED14,0.03877927370461365,0.25992405743342145,3,GSE55235;GSE12021;GSE55457,True,3,0,0.08929705819797641,1.411400329064232
OAZ2,0.03878032911198315,0.01776265523113989,3,GSE55235;GSE12021;GSE55457,False,1,2,0.08929705819797641,1.411388509571091
GTF2IRD1,0.03879950544804356,-0.32178434834814357,3,GSE55235;GSE12021;GSE55457,True,0,3,0.08932675785028539,1.4111738100386415
COLGALT1,0.03882263203452074,0.20202942021386286,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0893655409459895,1.4109150243490116
CYP4B1,0.038838141371656976,-2.909203624802901,3,GSE55235;GSE12021;GSE55457,True,0,3,0.08938678023874724,1.4107415617544388
IL9,0.038844715349660275,-0.46446134942126127,3,GSE55235;GSE12021;GSE55457,False,1,2,0.08938745107471557,1.410668056672409
SCAF8,0.038867949372355604,0.04219274566023398,3,GSE55235;GSE12021;GSE55457,False,2,1,0.08942645272798763,1.4104083716343079
220711_at,0.03888003449448285,-0.9589186491729501,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0894397947918354,1.4102733584382292
TRIM38,0.038923621173929224,-0.05485498988931902,3,GSE55235;GSE12021;GSE55457,False,1,2,0.08952558714236421,1.4097867628872698
AHNAK,0.03894088046551236,0.14761291086523978,3,GSE55235;GSE12021;GSE55457,False,2,1,0.08954541560017074,1.4095942331706197
CNNM2,0.03894482933187071,-0.18357221358389145,3,GSE55235;GSE12021;GSE55457,True,0,3,0.08954541560017074,1.4095501950312708
PTRH2,0.03900537697022888,-0.4847769302429068,3,GSE55235;GSE12021;GSE55457,True,0,3,0.08964582616419722,1.4088755204725487
SPI1,0.039006128655719396,0.026508137311198016,3,GSE55235;GSE12021;GSE55457,False,1,2,0.08964582616419722,1.4088671511209243
NRXN3,0.039012986732850585,0.02393540096581533,3,GSE55235;GSE12021;GSE55457,False,1,2,0.08964582616419722,1.4087907999588436
HMMR,0.03902121434980699,0.447807728889408,3,GSE55235;GSE12021;GSE55457,True,3,0,0.08964582616419722,1.408699219379891
SOX5,0.03902162612702886,-0.7674307154721934,3,GSE55235;GSE12021;GSE55457,False,1,2,0.08964582616419722,1.4086946364463602
PRKCD,0.03902630357471448,0.3535299202235687,3,GSE55235;GSE12021;GSE55457,True,3,0,0.08964582616419722,1.408642581517307
GYPB,0.03903445917210868,-0.1674544679603093,3,GSE55235;GSE12021;GSE55457,False,1,2,0.08965008637623281,1.408551833468398
PLA2G4A,0.03908252349771635,0.32097199056137843,3,GSE55235;GSE12021;GSE55457,True,3,0,0.08974598843213495,1.408017402329136
FABP7,0.03912537723078524,-0.12021472693348219,3,GSE55235;GSE12021;GSE55457,False,1,2,0.08982989627878206,1.407541462136648
CNP,0.039152962474003905,0.2508714634887657,3,GSE55235;GSE12021;GSE55457,True,3,0,0.08987872702164046,1.4072353718579598
208014_x_at,0.03924211443500869,0.5725009024286113,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09006885048899882,1.4062476001015516
AFFX-ThrX-M_at,0.039253552165777195,0.45185113536020083,3,GSE55235;GSE12021;GSE55457,False,2,1,0.09007799511988134,1.4061210365953476
CXCL6,0.03925876073505652,0.9031484327993479,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09007799511988134,1.4060634137126082
FAM98A,0.0393165305051868,0.21978086698835345,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09019600064943531,1.4054248135493008
FETUB,0.03932577869303211,0.9394631601144964,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09020267277840736,1.4053226691181853
RPL21P28,0.03934463974019908,-0.22991240643520572,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09023138849509228,1.4051144269598845
DDN,0.03942504936634206,-0.2449180517679962,3,GSE55235;GSE12021;GSE55457,False,1,2,0.09040122520295162,1.4042277541939479
RFC2,0.03948056029180702,0.29197692767601574,3,GSE55235;GSE12021;GSE55457,False,2,1,0.09051392391747184,1.403616692630734
RRP7A,0.039515269605134073,-0.3836551892339288,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09057890380890085,1.4032350506063815
EPN3,0.0395310920512445,-0.40771060703309087,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09060057630559065,1.4030611880532229
SQLE,0.03957335017810715,0.004726116621104615,3,GSE55235;GSE12021;GSE55457,False,2,1,0.09068281950943928,1.4025971819230842
PDS5A,0.03960348744882347,-0.31715481686374386,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09073726560738492,1.4022665687943943
CBX7,0.03965036089459695,0.4098019752179501,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09083003297509666,1.4017528554127403
SORBS2,0.039767400051759494,-0.09712720820030112,3,GSE55235;GSE12021;GSE55457,False,2,1,0.09108347841861462,1.400472801774501
IFIT3,0.039788323917817614,0.6375533108100462,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0911167347018685,1.4002443551128345
HYAL1,0.03979992428374968,0.29326137443178163,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09112863255699878,1.4001177541368897
HPGD,0.039837120032648055,0.662476107105282,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09119912209565832,1.399712065809048
INO80B,0.03984419214578783,-0.4242510038270753,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09120063800680006,1.399634974214141
RECK,0.0399014438953057,0.759206468396383,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09131699272034896,1.3990113884130582
PVALB,0.0399198314635516,0.6142141312791042,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09132782374068936,1.398811300916832
WDR46,0.03992037299736373,-0.5664910473777014,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09132782374068936,1.398805409520437
NDUFB1,0.03992720846011477,0.3272157422896303,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09132782374068936,1.3987310527595407
CD24,0.03993185208678862,0.8336592746549537,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09132782374068936,1.3986805462439635
RERGL,0.039995987016540946,0.3935870962900332,3,GSE55235;GSE12021;GSE55457,False,2,1,0.09145980444733921,1.3979835812720816
SERTAD2,0.04005501708381809,-0.35227156122629877,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09158007119854793,1.397343078697012
CDK4,0.04012866873224441,0.19582725609959925,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09173372408778493,1.3965452477376374
NCBP3,0.04015231517183682,-0.34694242160583305,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0917730345807059,1.3962894083587656
AKT1,0.040204022270028617,0.26583843255343553,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09187645821682736,1.3957304951172171
XPO1,0.04025568921804101,0.19530247026760839,3,GSE55235;GSE12021;GSE55457,True,3,0,0.091979756896465,1.3951727333980215
BDKRB1,0.04028583145321296,-0.5486783336317478,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09203339340721702,1.3948476685889775
PCDHB13,0.04029210061382871,0.8135875777265785,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09203339340721702,1.3947800902384977
TMX2-CTNND1,0.04035766060480528,0.22710161756447786,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09216834592057295,1.3940740162673895
MLIP,0.040375456626367545,3.228408295664471,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09219418983790041,1.3938825529781085
VANGL1,0.04041717889317509,0.32739371966722514,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0922746503998869,1.393434003385903
PDE8B,0.04044418872727118,-0.7214607465537876,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0923205223785121,1.3931438717028384
ARHGAP19,0.0404525397958142,-0.5422595698572356,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0923205223785121,1.3930542061980564
PPP6R2,0.04045673721043175,-0.24686507774578204,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0923205223785121,1.3930091455059888
HDGFRP3,0.04053991027146997,-0.36609240425666706,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09249548482079453,1.3921172168824918
FAIM2,0.04057363694423599,0.12969102142560437,3,GSE55235;GSE12021;GSE55457,False,1,2,0.09255759282388804,1.3917560612131337
BEST1,0.040597223041671016,-0.4935754956471192,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09259655168914639,1.3915036723076637
HOXA2,0.04067329703066502,-0.9622582669308297,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09275481947526705,1.3906906216896393
DTYMK,0.040679650936580436,0.354705829923992,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09275481947526705,1.3906227823217452
TRIM15,0.040688531899905844,-0.5995124064294665,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09276020379295952,1.390527979826542
SIDT2,0.04071294906301792,0.23046017720546175,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09280099956241894,1.3902674381411597
SCEL,0.040753086766325164,0.43144346494194385,3,GSE55235;GSE12021;GSE55457,False,2,1,0.09287760988487498,1.3898394908550145
SLC5A2,0.040766295283703124,0.3810877428400358,3,GSE55235;GSE12021;GSE55457,False,2,1,0.09289283300713135,1.389698754109536
PGD,0.04078864918727565,-0.11499443805238056,3,GSE55235;GSE12021;GSE55457,False,1,2,0.09291932750125483,1.389460677135132
DLG4,0.04079098394523739,-0.3591562657738458,3,GSE55235;GSE12021;GSE55457,False,1,2,0.09291932750125483,1.3894358186634594
217390_x_at,0.040860175806122,-0.24155691137088872,3,GSE55235;GSE12021;GSE55457,False,1,2,0.09306204279966446,1.3886997690921072
DSG3,0.040889872262002025,0.37970690895849274,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09311477313440537,1.3883842461586575
LMO7,0.04098680457220549,-0.27927413051319183,3,GSE55235;GSE12021;GSE55457,False,1,2,0.09332057216408061,1.3873559389841437
NKG7,0.041016287665609275,1.5714107270286342,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09336381501613926,1.3870436496551195
SFN,0.041018920977360596,0.012032125694206438,3,GSE55235;GSE12021;GSE55457,False,1,2,0.09336381501613926,1.3870157681446793
CDH13,0.041072156898538936,0.7922382425746185,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09347003332572168,1.3864524896338821
MSL2,0.041129621216813295,-0.23506119371681863,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09358583890497675,1.3858452901068063
ACTL6B,0.04115165465218029,-0.1244354447960823,3,GSE55235;GSE12021;GSE55457,False,1,2,0.09362100134173669,1.3856126977089633
COX11,0.04116790642154711,0.5223258066904881,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09364300120955592,1.3854412183240683
DYNC1LI1,0.04118897382640507,0.0038873199239026026,3,GSE55235;GSE12021;GSE55457,False,2,1,0.09366270428062404,1.3852190278319112
CINP,0.04118973437474449,0.48107008131248025,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09366270428062404,1.385211008722259
BMP7,0.0412049492748493,0.06114686596043297,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0936823295433934,1.3850506161595195
SORBS3,0.04127242336910264,-0.5579066561433482,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09381495169557269,1.3843400301550515
TSPYL4,0.0412764687668179,0.04719067126061061,3,GSE55235;GSE12021;GSE55457,False,2,1,0.09381495169557269,1.3842974640136827
TAAR3,0.04137488944390544,-0.6448277540692348,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09402362673820261,1.3832631536746165
FHL5,0.041403192535910516,-0.25693788390617117,3,GSE55235;GSE12021;GSE55457,False,2,1,0.09407291973825212,1.3829661698145508
SLC30A4,0.04143941895080383,0.47333889763209497,3,GSE55235;GSE12021;GSE55457,False,2,1,0.09414019684369102,1.3825863427471081
PRR15L,0.041456850953124125,-0.24616745435487608,3,GSE55235;GSE12021;GSE55457,False,1,2,0.09416476298867338,1.3824036898355454
SAYSD1,0.0414752087886231,0.2496484995537885,3,GSE55235;GSE12021;GSE55457,False,2,1,0.09419142388579879,1.382211419034315
SLC6A2,0.04151010180283832,0.9305128392842619,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09425562215939733,1.3818462015201385
TFB1M,0.041520587016428134,0.20252351523336729,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09425669241971323,1.3817365150778702
TMEM208,0.04152530571359325,0.3137578249103871,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09425669241971323,1.3816871615439283
B4GALT2,0.04153143995256614,-0.08870808047926422,3,GSE55235;GSE12021;GSE55457,False,1,2,0.09425669241971323,1.381623011037667
LOC101927826,0.04154125932626196,0.15412310084778438,3,GSE55235;GSE12021;GSE55457,False,1,2,0.09425669241971323,1.3815203419329258
AFFX-HUMRGE/M10098_5_at,0.0415436968065801,-1.8176191168465863,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09425669241971323,1.381494859961183
NME1-NME2,0.04155435644345029,0.24419113645002732,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09426584557994432,1.3813834392644
IFITM3,0.041619937460732004,-0.24248893796232804,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09439956483202533,1.3806985767067896
UQCRB,0.04163153628912597,0.3855654201498373,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09441082217432009,1.3805775624598644
CENPT,0.041696542224074484,-0.13761093766509103,3,GSE55235;GSE12021;GSE55457,False,1,2,0.09454317175524012,1.3798999583420208
CPT2,0.04173841540036749,0.49444202756876604,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09462303606061642,1.3794640429547933
NXT1,0.04175343568227974,-0.6483779215132393,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09463935804880061,1.379307782780012
TNFRSF17,0.041758918318131166,2.5869926385488298,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09463935804880061,1.3792507593963825
MRPL15,0.04180789478089464,0.25450299435218465,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09473526468268338,1.3787417006165188
217166_at,0.041834750195118287,-0.4897468741990984,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09478102321276162,1.3784628199424158
E2F5,0.041871790471410875,-0.022889781759811417,3,GSE55235;GSE12021;GSE55457,False,1,2,0.09484983837402228,1.37807846793064
221099_at,0.04193867788182437,-0.05894582265633944,3,GSE55235;GSE12021;GSE55457,False,1,2,0.0949862319170005,1.3773852648024505
MRFAP1L1,0.04195134055163385,0.14497992501004475,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09499978885383518,1.3772541567691259
MUM1,0.04199215190311867,0.14635309207675032,3,GSE55235;GSE12021;GSE55457,False,1,2,0.09507707467816238,1.3768318692128891
FKTN,0.04202257496123385,-0.07275256657410901,3,GSE55235;GSE12021;GSE55457,False,1,2,0.09513081886212174,1.3765173394314405
MAP2K4,0.04203374027841211,0.24507952424179238,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0951409571557823,1.3764019635514984
IKZF5,0.042106680894729354,-0.5226413806556506,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09529089482586436,1.3756489909690746
ROR2,0.04211574751198788,0.657058863188749,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09529625566166723,1.3755554866155526
NES,0.042212678061070874,-0.4225937518015071,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09550039488836325,1.374557094416291
MMP9,0.04222463609680427,0.13688350078076064,3,GSE55235;GSE12021;GSE55457,False,1,2,0.09550943461573631,1.374434084606708
PLA2G2E,0.042230099322996706,-0.6923181897649576,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09550943461573631,1.3743778971358627
C10orf76,0.0422498186659096,0.29585724731145685,3,GSE55235;GSE12021;GSE55457,False,2,1,0.09553884615043894,1.374175150680297
LOC101930343,0.04228781158196482,-0.5596858864927267,3,GSE55235;GSE12021;GSE55457,False,1,2,0.09560715406681694,1.3737847892552912
CACNB2,0.042293465539537944,0.30542499690745867,3,GSE55235;GSE12021;GSE55457,False,2,1,0.09560715406681694,1.3737267271719993
FXYD6,0.04235487647170921,0.3589394868925459,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09573076766314197,1.373096580543821
R3HDM4,0.042367716051608384,-0.5398155301011789,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09574457814204003,1.3729649472078531
BLVRB,0.042435153638189504,0.4977023314483926,3,GSE55235;GSE12021;GSE55457,True,3,0,0.09588174781072896,1.3722742211037502
ERCC4,0.04245750775092372,0.3197337341144726,3,GSE55235;GSE12021;GSE55457,False,2,1,0.09591702449668826,1.3720455024401146
BAGE,0.042467824543988564,0.3488555368217095,3,GSE55235;GSE12021;GSE55457,False,2,1,0.09592510043052378,1.371939985600793
MTMR6,0.042495425498483064,-0.2689676307771474,3,GSE55235;GSE12021;GSE55457,True,0,3,0.09597220857022493,1.3716578178953933
MTO1,0.04250446350839965,0.20147373370495705,3,GSE55235;GSE12021;GSE55457,True,3,0,0.0959773856209348,1.3715654611195243
MIR4656,0.04257823939071548,0.11700261488574654,3,GSE55235;GSE12021;GSE55457,False,1,2,0.09612871946225005,1.3708123005939248
FLNA,0.042650643139940936,-0.17918156784343733,3,GSE55235;GSE12021;GSE55457,False,1,2,0.096267405405745,1.3700744156096698
NEK4,0.042653199583765566,0.3003296848178463,3,GSE55235;GSE12021;GSE55457,False,2,1,0.096267405405745,1.3700483851423142
NPDC1,0.04266060077894884,-0.5179987167216182,3,GSE55235;GSE12021;GSE55457,True,0,3,0.0962688386808698,1.3699730327791095
